homd/CMC010.A0101.SG1.kraken2.homd_ci15.output.tsv	8866145	4617733
homd/CMC010.B0201.SG1.kraken2.homd_ci15.output.tsv	10696017	2975990
homd/CMC011.A0201.SG1.kraken2.homd_ci15.output.tsv	8543555	5405371
homd/CMC011.B0101.SG1.kraken2.homd_ci15.output.tsv	9603040	5652701
homd/CMC012.A0201.SG1.kraken2.homd_ci15.output.tsv	7687319	3846170
homd/CMC012.B0201.SG1.kraken2.homd_ci15.output.tsv	7336604	3207017
homd/CMC013.A0201.SG1.kraken2.homd_ci15.output.tsv	11717314	4438274
homd/CMC013.B0101.SG1.kraken2.homd_ci15.output.tsv	13119090	3699892
homd/CMC014.A0101.SG1.kraken2.homd_ci15.output.tsv	9995460	3287328
homd/CMC015.A0201.SG1.kraken2.homd_ci15.output.tsv	8233638	3799828
homd/CMC015.B0201.SG1.kraken2.homd_ci15.output.tsv	11559260	4202572
homd/CMC016.A0101.SG1.kraken2.homd_ci15.output.tsv	3568598	1448676
homd/CMC016.B0101.SG1.kraken2.homd_ci15.output.tsv	10193104	4865423
homd/CMC017.A0201.SG1.kraken2.homd_ci15.output.tsv	4933747	3443971
homd/CMC017.B0201.SG1.kraken2.homd_ci15.output.tsv	9006067	4797430
homd/CMC018.A0101.SG1.kraken2.homd_ci15.output.tsv	8097707	3734430
homd/CMC018.B0101.SG1.kraken2.homd_ci15.output.tsv	8336252	6356300
homd/CMC020.A0101.SG1.kraken2.homd_ci15.output.tsv	8563316	4139634
homd/CMC020.B0101.SG1.kraken2.homd_ci15.output.tsv	11163805	4366684
homd/CMC021.A0201.SG1.kraken2.homd_ci15.output.tsv	7135985	3692059
homd/CMC021.B0201.SG1.kraken2.homd_ci15.output.tsv	8902032	3544858
homd/CMC022.A0101.SG1.kraken2.homd_ci15.output.tsv	14281477	6590305
homd/CMC022.B0101.SG1.kraken2.homd_ci15.output.tsv	9079893	7516961
homd/CMC023.A0301.SG1.kraken2.homd_ci15.output.tsv	7684150	5082259
homd/CMC023.B0201.SG1.kraken2.homd_ci15.output.tsv	11160015	4165448
homd/CMC024.A0101.SG1.kraken2.homd_ci15.output.tsv	8000383	5565792
homd/CMC024.B0101.SG1.kraken2.homd_ci15.output.tsv	8928203	5189616
homd/CMC025.A0201.SG1.kraken2.homd_ci15.output.tsv	7547638	5190017
homd/CMC025.B0201.SG1.kraken2.homd_ci15.output.tsv	13052237	5482369
homd/CMC026.A0101.SG1.kraken2.homd_ci15.output.tsv	9155453	4122154
homd/CMC026.B0101.SG1.kraken2.homd_ci15.output.tsv	9866911	6343204
homd/CMC027.A0201.SG1.kraken2.homd_ci15.output.tsv	4383557	4676980
homd/CMC027.B0201.SG1.kraken2.homd_ci15.output.tsv	10808078	4912831
homd/CMC028.A0101.SG1.kraken2.homd_ci15.output.tsv	7998788	5738564
homd/CMC028.B0101.SG1.kraken2.homd_ci15.output.tsv	10484683	5518852
homd/CMC029.A0201.SG1.kraken2.homd_ci15.output.tsv	4750792	3524634
homd/CMC029.B0201.SG1.kraken2.homd_ci15.output.tsv	11904449	3554291
homd/CMC030.A0101.SG1.kraken2.homd_ci15.output.tsv	9366963	4793086
homd/CMC030.B0101.SG1.kraken2.homd_ci15.output.tsv	9914058	4575976
homd/CMC031.A0201.SG1.kraken2.homd_ci15.output.tsv	8106212	2700544
homd/CMC031.B0201.SG1.kraken2.homd_ci15.output.tsv	12667025	2699204
homd/CMC032.A0101.SG1.kraken2.homd_ci15.output.tsv	2555823	887672
homd/CMC032.B0101.SG1.kraken2.homd_ci15.output.tsv	549	83
homd/CMC033.A0201.SG1.kraken2.homd_ci15.output.tsv	10868428	3768179
homd/CMC033.B0201.SG1.kraken2.homd_ci15.output.tsv	9055477	4051095
homd/CMC034.A0101.SG1.kraken2.homd_ci15.output.tsv	6645572	2940214
homd/CMC034.B0101.SG1.kraken2.homd_ci15.output.tsv	10551368	3380702
homd/CMC035.A0201.SG1.kraken2.homd_ci15.output.tsv	10620710	4368260
homd/CMC035.B0201.SG1.kraken2.homd_ci15.output.tsv	11419856	4733269
homd/CMC036.A0101.SG1.kraken2.homd_ci15.output.tsv	9026250	4388091
homd/CMC036.B0101.SG1.kraken2.homd_ci15.output.tsv	12030900	3302551
homd/CMC037.A0201.SG1.kraken2.homd_ci15.output.tsv	7079234	3691278
homd/CMC037.B0201.SG1.kraken2.homd_ci15.output.tsv	13655050	2444453
homd/CMC038.A0101.SG1.kraken2.homd_ci15.output.tsv	7470940	5849305
homd/CMC038.B0101.SG1.kraken2.homd_ci15.output.tsv	6294020	6029438
homd/CMC039.B0201.SG1.kraken2.homd_ci15.output.tsv	11426854	3235452
homd/CMC040.B0101.SG1.kraken2.homd_ci15.output.tsv	12578673	6055676
homd/CMC041.A0201.SG1.kraken2.homd_ci15.output.tsv	8396747	4910316
homd/CMC042.A0201.SG1.kraken2.homd_ci15.output.tsv	10800568	2875136
homd/CMC042.B0101.SG1.kraken2.homd_ci15.output.tsv	11081559	3946479
homd/CMC043.A0101.SG1.kraken2.homd_ci15.output.tsv	12691975	2548796
homd/CMC043.B0101.SG1.kraken2.homd_ci15.output.tsv	12586190	2496765
homd/CMC044.A0201.SG1.kraken2.homd_ci15.output.tsv	7553839	3095146
homd/CMC045.A0201.SG1.kraken2.homd_ci15.output.tsv	6581799	4286234
homd/CMC045.B0201.SG1.kraken2.homd_ci15.output.tsv	9778454	4516528
homd/CMC046.B0201.SG1.kraken2.homd_ci15.output.tsv	8375506	3641921
homd/CMC047.A0201.SG1.kraken2.homd_ci15.output.tsv	11924266	1761958
homd/CS01.kraken2.homd_ci15.output.tsv	3672565	5595955
homd/CS02.kraken2.homd_ci15.output.tsv	3388037	9311413
homd/CS03.kraken2.homd_ci15.output.tsv	3227361	8440357
homd/CS04.kraken2.homd_ci15.output.tsv	3879268	6102823
homd/CS07.kraken2.homd_ci15.output.tsv	3285290	6090547
homd/CS08.kraken2.homd_ci15.output.tsv	3881216	4795498
homd/CS09.kraken2.homd_ci15.output.tsv	4084958	9813064
homd/CS10.kraken2.homd_ci15.output.tsv	8104211	8779792
homd/CS11.kraken2.homd_ci15.output.tsv	7862431	10202990
homd/CS12.kraken2.homd_ci15.output.tsv	2263735	4227364
homd/CS13.kraken2.homd_ci15.output.tsv	7576362	6246970
homd/CS14.kraken2.homd_ci15.output.tsv	590435	992931
homd/CS15.kraken2.homd_ci15.output.tsv	6341387	6125767
homd/CS16.kraken2.homd_ci15.output.tsv	6489764	3829169
homd/CS17.kraken2.homd_ci15.output.tsv	4976937	7996840
homd/CS18.kraken2.homd_ci15.output.tsv	3188018	2279002
homd/CS19.kraken2.homd_ci15.output.tsv	4188864	2467223
homd/CS20.kraken2.homd_ci15.output.tsv	6708026	11162367
homd/CS21.kraken2.homd_ci15.output.tsv	4634664	11161849
homd/CS22.kraken2.homd_ci15.output.tsv	8708068	8008583
homd/CS23.kraken2.homd_ci15.output.tsv	6294842	15527087
homd/CS24.kraken2.homd_ci15.output.tsv	1870128	4808859
homd/CS26.kraken2.homd_ci15.output.tsv	1344990	3390450
homd/CS27.kraken2.homd_ci15.output.tsv	209473	295089
homd/CS28.kraken2.homd_ci15.output.tsv	2410040	10026202
homd/CS29.kraken2.homd_ci15.output.tsv	12981562	7588556
homd/CS30.kraken2.homd_ci15.output.tsv	2178196	3132207
homd/CS31.kraken2.homd_ci15.output.tsv	7774760	13636740
homd/CS32.kraken2.homd_ci15.output.tsv	9119856	19071967
homd/CS33.kraken2.homd_ci15.output.tsv	4070256	6964252
homd/CS34.kraken2.homd_ci15.output.tsv	4726237	4080093
homd/CS35.kraken2.homd_ci15.output.tsv	8730691	18896031
homd/CS36.kraken2.homd_ci15.output.tsv	2391666	4723187
homd/CS37.kraken2.homd_ci15.output.tsv	5423684	16898684
homd/CS38.kraken2.homd_ci15.output.tsv	3831874	10386317
homd/CS39.kraken2.homd_ci15.output.tsv	3220539	6055574
homd/CS40.kraken2.homd_ci15.output.tsv	1927054	2841302
homd/CS42.kraken2.homd_ci15.output.tsv	1970708	3440800
